8,735.808,39
4,0,13,4,25,24,0,0.000,690.000,725.495,817.000,842.000,882.000,51
4,0,6,8,17,1,0,0.000,415.000,444.849,733.000,783.706,808.938,24
4,0,12,3,20,10,0,0.000,228.000,527.000,581.000,606.811,642.306,57
3,0,18,7,9,0,0.000,377.000,397.000,443.401,485.417,33
3,0,2,21,22,0,0.000,143.000,214.000,409.000,445.926,36
3,0,5,16,19,0,0.000,34.000,272.000,322.311,364.327,62
3,0,15,14,23,0,0.000,175.000,200.811,251.122,297.178,57
1,0,11,0,0.000,206.000,249.541,12
